Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
16.0,Parma,7,15,16,44,58,-14,36,Verona,14.0,15.12.2024,14:00,home,2,3,L,opponent,1.96,2.4,0.55,0.45,19.0,17.0,8.0,6.0,3.0,8.0,5.0,2.0,0.81,0.76,1.0,3.0,6.0,9.0,5.0,2.0,11.0,13.0,8.0,4.0,0.0,0.0,25.0,21.0,1.0,1.0,16.0,5.0,0.69,0.64,0.17,0.27,29.0,14.0,5.0,16.0,0.43,0.58,11.0,22.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,AS Roma,5.0,16.02.2025,17:00,home,0,1,L,opponent,0.26,0.99,0.28,0.72,5.0,16.0,1.0,4.0,0.0,2.0,1.0,10.0,0.73,0.92,2.0,3.0,4.0,5.0,0.0,7.0,3.0,9.0,2.0,7.0,0.0,1.0,12.0,22.0,1.0,3.0,5.0,11.0,0.55,0.86,0.14,0.15,18.0,16.0,11.0,5.0,0.5,0.62,20.0,28.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Udinese,12.0,16.09.2024,17:30,home,2,3,L,opponent,1.16,2.52,0.47,0.53,9.0,18.0,3.0,6.0,0.0,0.0,5.0,6.0,0.8,0.86,2.0,3.0,5.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24.0,10.0,0.0,0.0,0.0,0.0,17.0,16.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Fiorentina,6.0,17.08.2024,17:30,home,1,1,D,draw,1.81,0.92,0.39,0.61,13.0,14.0,5.0,7.0,0.0,0.0,4.0,9.0,0.76,0.85,3.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,18.0,0.0,0.0,0.0,0.0,18.0,17.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,Parma,7,15,16,44,58,-14,36,Napoli,1.0,18.05.2025,19:45,home,0,0,D,draw,0.26,0.38,0.28,0.72,6.0,7.0,4.0,2.0,0.0,0.0,3.0,2.0,0.62,0.87,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,8.0,19.0,0.0,2.0,16.0,13.0,0.32,0.69,0.25,0.22,19.0,21.0,13.0,16.0,0.63,0.63,35.0,22.0,5.0,5.0,2.0,4.0,0.61,0.48,0.0,0.0,0.4,0.56,0.23,0.52,52.0,46.0,0.0,0.0,0.0,0.0,0.48,0.61,0.48,0.61,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Venezia,19.0,19.01.2025,14:00,home,1,1,D,draw,1.62,1.15,0.59,0.41,19.0,7.0,8.0,2.0,1.0,1.0,8.0,2.0,0.83,0.78,2.0,3.0,8.0,2.0,3.0,3.0,8.0,5.0,11.0,2.0,0.0,0.0,31.0,23.0,0.0,1.0,16.0,13.0,0.66,0.71,0.33,0.54,20.0,16.0,13.0,16.0,0.47,0.74,11.0,30.0,12.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Como,10.0,19.10.2024,14:00,away,1,1,D,draw,0.51,1.35,0.39,0.61,9.0,11.0,3.0,3.0,0.0,0.0,4.0,7.0,0.81,0.87,2.0,1.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,19.0,15.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Lecce,17.0,21.09.2024,19:45,away,2,2,D,draw,1.51,0.97,0.62,0.38,24.0,14.0,10.0,3.0,0.0,0.0,12.0,2.0,0.86,0.8,0.0,4.0,3.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,14.0,0.0,0.0,0.0,0.0,14.0,21.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16.0,Parma,7,15,16,44,58,-14,36,Bologna,9.0,22.02.2025,14:00,home,2,0,W,team,1.23,0.94,0.26,0.74,4.0,16.0,3.0,1.0,2.0,0.0,0.0,4.0,0.65,0.86,2.0,1.0,1.0,12.0,0.0,3.0,3.0,11.0,1.0,5.0,0.0,0.0,10.0,30.0,1.0,3.0,13.0,14.0,0.41,0.74,0.5,0.21,18.0,29.0,14.0,13.0,0.73,0.62,46.0,12.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,AS Roma,5.0,22.12.2024,11:30,away,0,5,L,opponent,0.43,5.28,0.41,0.59,9.0,19.0,3.0,9.0,1.0,7.0,2.0,5.0,0.84,0.9,2.0,1.0,5.0,7.0,1.0,3.0,1.0,18.0,8.0,1.0,2.0,0.0,12.0,45.0,0.0,4.0,10.0,9.0,0.7,0.79,0.0,0.33,10.0,12.0,9.0,10.0,0.63,0.69,19.0,11.0,4.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Juventus,4.0,23.04.2025,17:30,home,1,0,W,team,0.6,0.85,0.34,0.66,6.0,16.0,3.0,2.0,1.0,0.0,4.0,9.0,0.77,0.87,2.0,3.0,2.0,6.0,1.0,8.0,4.0,10.0,2.0,6.0,0.0,0.0,8.0,39.0,1.0,3.0,10.0,9.0,0.46,0.79,0.27,0.16,9.0,24.0,9.0,10.0,0.64,0.85,38.0,20.0,9.0,2.0,2.0,2.0,0.49,0.39,0.0,1.0,0.47,0.6,0.46,1.04,52.0,50.0,0.0,0.0,0.0,0.0,0.39,0.49,0.39,-0.51,1.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Atalanta,3.0,23.11.2024,19:45,home,1,3,L,opponent,0.89,2.98,0.45,0.55,9.0,15.0,3.0,6.0,1.0,6.0,2.0,5.0,0.83,0.85,0.0,2.0,3.0,5.0,3.0,4.0,4.0,13.0,5.0,2.0,0.0,0.0,11.0,29.0,0.0,6.0,8.0,6.0,0.65,0.76,0.0,0.4,13.0,11.0,6.0,8.0,0.4,0.42,17.0,10.0,12.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,AC Milan,8.0,24.08.2024,17:30,home,2,1,W,team,1.61,2.21,0.39,0.61,8.0,17.0,5.0,5.0,0.0,0.0,3.0,9.0,0.84,0.89,0.0,3.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,14.0,17.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Atalanta,3.0,25.05.2025,19:45,away,3,2,W,team,2.81,1.13,0.47,0.53,18.0,11.0,10.0,5.0,6.0,4.0,6.0,5.0,0.85,0.86,1.0,1.0,3.0,3.0,5.0,3.0,13.0,10.0,5.0,1.0,0.0,0.0,34.0,27.0,1.0,2.0,7.0,7.0,0.74,0.8,0.21,0.18,14.0,13.0,7.0,7.0,0.62,0.57,22.0,27.0,6.0,4.0,3.0,7.0,3.31,1.92,1.0,0.0,0.63,0.32,1.18,0.74,42.0,40.0,1.0,0.0,0.0,1.0,1.92,3.31,-0.08,0.41,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,AC Milan,8.0,26.01.2025,11:30,away,2,3,L,opponent,1.77,2.69,0.4,0.6,12.0,14.0,5.0,5.0,3.0,4.0,4.0,7.0,0.8,0.88,5.0,2.0,3.0,3.0,4.0,6.0,6.0,8.0,6.0,6.0,0.0,0.0,20.0,37.0,0.0,5.0,14.0,7.0,0.67,0.79,0.27,0.11,12.0,22.0,7.0,14.0,0.53,0.82,30.0,14.0,9.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Empoli,18.0,27.10.2024,11:30,home,1,1,D,draw,1.75,0.13,0.6,0.4,17.0,6.0,4.0,2.0,0.0,0.0,9.0,3.0,0.87,0.8,4.0,5.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,12.0,0.0,0.0,0.0,0.0,23.0,14.0,12.0,17.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Lazio,7.0,28.04.2025,19:45,away,2,2,D,draw,0.87,1.45,0.3,0.7,7.0,14.0,5.0,7.0,2.0,4.0,1.0,5.0,0.75,0.89,3.0,1.0,1.0,4.0,1.0,3.0,6.0,9.0,1.0,5.0,0.0,0.0,13.0,36.0,1.0,7.0,12.0,11.0,0.45,0.78,0.5,0.22,6.0,24.0,11.0,12.0,0.54,0.6,33.0,14.0,10.0,3.0,5.0,3.0,1.6,2.94,0.0,2.0,0.44,0.63,0.55,1.56,43.0,33.0,1.0,1.0,0.0,0.0,2.94,1.6,0.94,-0.4,0.0,1.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Monza,20.0,28.12.2024,14:00,home,2,1,W,team,1.44,1.97,0.44,0.56,9.0,10.0,3.0,4.0,1.0,5.0,4.0,6.0,0.77,0.82,3.0,7.0,1.0,6.0,5.0,0.0,6.0,9.0,3.0,1.0,0.0,0.0,21.0,22.0,0.0,5.0,21.0,16.0,0.57,0.66,0.38,0.16,12.0,17.0,16.0,21.0,0.43,0.53,22.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16.0,Parma,7,15,16,44,58,-14,36,Cagliari,15.0,30.09.2024,19:45,home,2,3,L,opponent,1.92,1.36,0.61,0.39,18.0,12.0,4.0,4.0,0.0,0.0,5.0,3.0,0.85,0.76,3.0,2.0,10.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,22.0,12.0,0.0,0.0,0.0,0.0,14.0,21.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Juventus,4.0,30.10.2024,19:45,away,2,2,D,draw,1.13,2.26,0.39,0.61,13.0,24.0,5.0,6.0,0.0,0.0,6.0,10.0,0.83,0.9,0.0,2.0,3.0,10.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,7.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Lecce,17.0,31.01.2025,19:45,home,1,3,L,opponent,1.79,0.69,0.47,0.53,19.0,6.0,7.0,3.0,2.0,2.0,3.0,2.0,0.84,0.85,1.0,2.0,3.0,2.0,9.0,1.0,13.0,4.0,6.0,2.0,1.0,0.0,32.0,12.0,1.0,4.0,14.0,8.0,0.66,0.58,0.24,0.45,20.0,16.0,8.0,14.0,0.6,0.8,8.0,40.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Verona,14.0,31.03.2025,17:30,away,0,0,D,draw,0.53,0.42,0.58,0.42,10.0,6.0,1.0,0.0,0.0,2.0,5.0,5.0,0.86,0.76,1.0,2.0,6.0,4.0,3.0,2.0,5.0,5.0,5.0,1.0,0.0,1.0,22.0,14.0,1.0,2.0,11.0,9.0,0.7,0.57,0.27,0.17,23.0,21.0,9.0,11.0,0.4,0.67,23.0,24.0,2.0,7.0,0.0,1.0,0.2,0.0,3.0,0.0,0.49,0.37,0.84,0.25,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
16.0,Parma,7,15,16,44,58,-14,36,Napoli,1.0,31.08.2024,19:45,away,1,2,L,opponent,2.49,2.28,0.46,0.54,13.0,29.0,2.0,7.0,0.0,0.0,4.0,6.0,0.84,0.86,4.0,2.0,6.0,10.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0,17.0,23.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Juventus,4.0,01.12.2024,19:45,home,1,1,D,draw,1.55,1.23,0.38,0.62,10.0,14.0,6.0,3.0,1.0,1.0,2.0,7.0,0.86,0.9,1.0,4.0,2.0,2.0,2.0,9.0,8.0,4.0,2.0,10.0,0.0,2.0,14.0,20.0,1.0,1.0,9.0,8.0,0.71,0.79,0.33,0.2,22.0,19.0,8.0,9.0,0.53,0.64,21.0,13.0,7.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Bologna,9.0,02.11.2024,14:00,away,0,1,L,opponent,0.63,1.47,0.28,0.72,6.0,20.0,0.0,4.0,0.0,0.0,1.0,9.0,0.65,0.83,2.0,2.0,4.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,0.0,0.0,0.0,0.0,16.0,29.0,14.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Napoli,1.0,03.05.2025,17:00,home,0,1,L,opponent,0.31,0.58,0.45,0.55,9.0,8.0,1.0,2.0,0.0,1.0,5.0,2.0,0.86,0.89,2.0,0.0,6.0,3.0,2.0,3.0,3.0,6.0,6.0,2.0,1.0,0.0,10.0,16.0,2.0,2.0,4.0,11.0,0.76,0.65,0.24,0.13,22.0,20.0,11.0,4.0,0.54,0.5,24.0,22.0,3.0,10.0,1.0,1.0,0.04,0.41,0.0,0.0,0.56,0.59,0.39,0.28,36.0,35.0,1.0,0.0,0.0,0.0,0.41,0.04,-0.59,0.04,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Genoa,13.0,05.01.2025,14:00,home,0,0,D,draw,0.47,1.08,0.63,0.37,10.0,4.0,3.0,1.0,0.0,1.0,9.0,4.0,0.83,0.75,0.0,1.0,4.0,2.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,2.0,32.0,16.0,1.0,1.0,15.0,11.0,0.69,0.6,0.29,0.07,24.0,18.0,11.0,15.0,0.75,0.37,12.0,38.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Udinese,12.0,05.10.2024,14:00,away,0,1,L,opponent,0.26,1.16,0.44,0.56,9.0,13.0,3.0,4.0,0.0,0.0,0.0,5.0,0.73,0.76,2.0,2.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,27.0,18.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Venezia,19.0,06.04.2025,11:30,home,1,1,D,draw,1.06,0.63,0.5,0.5,23.0,13.0,4.0,3.0,1.0,1.0,8.0,3.0,0.71,0.69,2.0,4.0,14.0,6.0,5.0,4.0,9.0,6.0,14.0,7.0,1.0,0.0,37.0,22.0,4.0,4.0,14.0,10.0,0.64,0.57,0.34,0.3,28.0,20.0,10.0,14.0,0.55,0.62,20.0,32.0,9.0,3.0,2.0,3.0,0.83,0.25,0.0,0.0,0.49,0.29,1.19,0.39,86.0,41.0,1.0,0.0,0.0,0.0,0.25,0.83,0.25,-0.17,1.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,AS Roma,5.0,07.12.2024,19:45,away,1,4,L,opponent,0.92,1.92,0.41,0.59,3.0,23.0,1.0,9.0,1.0,4.0,1.0,8.0,0.8,0.88,3.0,2.0,2.0,5.0,0.0,9.0,2.0,17.0,1.0,6.0,1.0,0.0,10.0,32.0,0.0,3.0,5.0,14.0,0.65,0.83,0.11,0.38,27.0,21.0,14.0,5.0,0.8,0.63,22.0,10.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,AC Milan,8.0,08.03.2025,17:00,home,2,3,L,opponent,0.86,3.19,0.29,0.71,11.0,16.0,3.0,9.0,2.0,4.0,2.0,7.0,0.68,0.89,2.0,1.0,6.0,6.0,2.0,1.0,8.0,13.0,3.0,3.0,1.0,1.0,14.0,33.0,2.0,7.0,7.0,13.0,0.5,0.84,0.2,0.41,18.0,15.0,13.0,7.0,0.73,0.67,38.0,14.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Empoli,18.0,08.11.2024,19:45,home,1,1,D,draw,1.63,0.56,0.59,0.41,18.0,11.0,3.0,6.0,0.0,0.0,4.0,3.0,0.82,0.72,0.0,3.0,13.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,7.0,0.0,0.0,0.0,0.0,26.0,22.0,7.0,24.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Bologna,9.0,09.02.2025,17:00,home,0,0,D,draw,0.51,0.93,0.4,0.6,6.0,8.0,1.0,2.0,2.0,1.0,6.0,5.0,0.68,0.79,0.0,2.0,3.0,5.0,2.0,1.0,4.0,6.0,2.0,2.0,0.0,0.0,12.0,15.0,0.0,2.0,16.0,14.0,0.49,0.57,0.17,0.32,31.0,19.0,14.0,16.0,0.56,0.46,24.0,23.0,9.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Empoli,18.0,11.01.2025,14:00,away,3,1,W,team,1.08,1.33,0.51,0.49,14.0,15.0,6.0,5.0,3.0,4.0,2.0,9.0,0.7,0.67,3.0,0.0,5.0,6.0,3.0,4.0,9.0,12.0,5.0,3.0,0.0,0.0,16.0,36.0,3.0,2.0,11.0,21.0,0.62,0.53,0.25,0.2,24.0,34.0,21.0,11.0,0.64,0.68,50.0,15.0,15.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Verona,14.0,11.05.2025,14:00,away,1,1,D,draw,1.0,0.32,0.49,0.51,11.0,6.0,3.0,2.0,2.0,1.0,6.0,3.0,0.75,0.72,0.0,4.0,7.0,3.0,1.0,1.0,3.0,3.0,8.0,3.0,0.0,0.0,12.0,13.0,0.0,2.0,17.0,15.0,0.6,0.6,0.0,0.22,20.0,18.0,15.0,17.0,0.43,0.87,38.0,37.0,4.0,9.0,1.0,2.0,0.5,0.82,1.0,0.0,0.37,0.37,0.53,0.53,62.0,63.0,0.0,0.0,0.0,0.0,0.82,0.5,-0.18,-0.5,0.0,1.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Juventus,4.0,12.04.2025,19:45,away,1,2,L,opponent,1.35,1.4,0.33,0.67,14.0,22.0,3.0,7.0,1.0,2.0,4.0,9.0,0.78,0.88,1.0,0.0,5.0,8.0,6.0,7.0,9.0,13.0,5.0,9.0,1.0,0.0,16.0,39.0,1.0,5.0,7.0,10.0,0.65,0.83,0.18,0.33,18.0,12.0,10.0,7.0,0.69,0.67,25.0,16.0,8.0,2.0,5.0,2.0,1.21,1.63,1.0,0.0,0.38,0.6,0.42,1.18,45.0,48.0,1.0,3.0,0.0,0.0,1.63,1.21,-0.69,-0.27,1.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Genoa,13.0,14.03.2025,19:45,away,1,2,L,opponent,1.32,1.04,0.56,0.44,15.0,8.0,2.0,2.0,1.0,2.0,3.0,3.0,0.77,0.73,2.0,3.0,5.0,4.0,8.0,2.0,5.0,3.0,10.0,5.0,0.0,0.0,12.0,11.0,0.0,1.0,12.0,10.0,0.53,0.6,0.07,0.25,26.0,23.0,10.0,12.0,0.7,0.77,19.0,22.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,Lecce,8,10,20,27,58,-31,34,Torino,11.0,15.09.2024,14:00,away,0,0,D,draw,0.61,0.11,0.47,0.53,20.0,5.0,6.0,0.0,0.0,0.0,7.0,2.0,0.81,0.84,3.0,1.0,12.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,0.0,0.0,0.0,0.0,20.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
